postcode,easting,northing,river_level,tide_level,rainfall_level
PO13 9DT,456871,99960,0.532385417,1.189,0.0
E1 5RA,534917,182261,5.802614583,1.453,0.008333333
BN17 6SN,504472,102996,-3.331583333,1.453,0.0
MK18 2LE,472356,226709,0.16990625,1.189,0.0
E6 1AR,541369,184050,0.401947917,1.289,0.0
SW10 9BN,525744,178063,1.24978125,1.453,0.0
W1H 2JA,527765,181681,0.795927083,1.453,0.0
PO11 9SS,474681,98563,0.24828125,1.189,0.0
CT6 7TX,618321,165524,0.558104167,1.36,0.016666667
SW19 6HA,523756,172811,0.236,1.453,0.0
PO20 0NY,486398,93899,0.055479167,1.189,0.0
ME16 9JW,572844,154927,1.300760417,1.289,0.004166667
KT4 8UE,522706,164702,0.209322917,1.453,0.008333333
SL4 4JS,494116,176275,0.102864583,1.189,0.0
KT16 8PU,504010,168216,0.406520833,1.453,0.0
TW14 8JN,508487,173862,0.06309375,1.453,0.0
RG25 2EA,460922,143405,0.323802083,1.189,0.0
CR2 0DG,533756,162639,0.058260417,1.453,0.008333333
RG18 4DL,451964,168103,0.133760417,1.189,0.0
HP7 0LJ,494737,195194,0.147979167,1.189,0.016666667
TN30 6RE,588704,133520,0.347229167,1.289,0.0
SS17 9AX,570758,183940,0.466239583,1.289,0.0
CR8 1JB,532197,162038,0.058260417,1.453,0.008333333
RH10 3XW,532200,139529,1.12790625,1.453,0.004166667
SS7 5JB,577633,186767,0.466239583,1.289,0.008333333
SO15 1QJ,441357,112025,0.044114583,1.189,0.004166667
TN12 0NN,578196,143655,0.2119375,1.289,0.0
NW4 1EB,523926,189597,0.083416667,1.453,0.0
W12 8BY,522614,179935,1.24978125,1.453,0.0
BR1 5JL,539950,172430,0.035479167,1.453,0.008333333
EC2P 2GW,531073,182317,5.802614583,1.453,0.0
NW4 2BD,523455,189183,0.083416667,1.453,0.0
BN22 7FN,562975,100695,0.076489583,1.453,0.0
SW18 1NP,525082,175036,1.088635417,1.453,0.0
SW1P 1FY,529548,177433,0.883375,1.453,0.008333333
GU30 7RD,484287,134112,0.965916667,1.189,0.0
BR6 0TA,545098,166664,0.4166875,1.453,0.0
SW20 9DP,523223,168654,0.930385417,1.453,0.008333333
SE28 0PA,544480,179114,2.946239583,1.289,0.0125
GU22 7TA,500251,158140,0.448020833,1.189,0.0
DA4 0AU,554487,165967,0.117114583,1.289,0.0
RG26 5LT,458163,161976,0.200083333,1.189,0.0
CT1 3BY,615960,156690,0.385541667,1.36,0.008333333
SW2 1NW,530971,174955,0.883375,1.453,0.008333333
SW11 1RJ,526985,175136,1.088635417,1.453,0.029166667
IG5 0LH,542189,189847,0.401947917,1.289,0.0
BN25 2RD,547025,100086,-5.02471875,1.453,0.008333333
SS14 1PE,572262,188643,0.466239583,1.289,0.008333333
PO21 5DB,491807,101032,0.055479167,1.189,0.0
PO7 6HX,466934,111657,0.049885417,1.189,0.004166667
RH16 4BJ,531922,123888,0.16803125,1.453,0.008333333
KT12 4BB,509945,162261,1.17375,1.453,0.0
TN15 6ET,557018,163514,0.117114583,1.289,0.0
E11 2SU,540079,188359,0.401947917,1.289,0.0
ME3 7PZ,573556,176405,0.150145833,1.289,0.0
TW2 5LE,514710,172535,0.07946875,1.453,0.0
E4 9JS,538301,191119,1.050166667,1.289,0.0
TW11 8EA,515754,171452,0.138270833,1.453,0.0
CT6 7DY,618707,166917,0.558104167,1.36,0.016666667
RG27 0BY,467945,158143,0.245979167,1.189,0.0
SO45 1WZ,444730,101955,0.33521875,1.189,0.0
SE10 0HH,539634,178539,0.050947917,1.453,0.008333333
HA3 6PQ,513730,191159,0.134989583,1.453,0.0
ME1 3HD,573398,166885,0.150145833,1.289,0.004166667
BN25 1DZ,547929,98952,-5.02471875,1.453,0.008333333
N10 3NF,528745,189783,2.525052083,1.453,0.0
ME7 2BQ,578703,166960,0.150145833,1.289,0.004166667
ME8 6NG,580112,167216,0.150145833,1.289,0.004166667
IG1 3SL,542160,187951,0.401947917,1.289,0.0
EN5 1JR,526017,195130,0.268125,1.453,0.0
CR4 1SW,528843,169294,0.883375,1.453,0.029166667
E12 5BB,541601,185459,0.401947917,1.289,0.0
BN20 9EH,558571,102068,0.1488125,1.453,0.0
BN20 9EH,558571,102068,0.1488125,1.453,0.008333333
SE7 7UE,540832,178202,0.196427083,1.453,0.008333333
SS9 3SN,582724,186954,0.466239583,1.289,0.0
SE7 8SL,541261,178978,0.196427083,1.453,0.008333333
HA7 1NR,518003,190831,0.073614583,1.453,0.0
SS2 4LG,589411,186970,0.150145833,1.289,0.0
TN1 1XY,558310,138881,1.194522222,1.453,0.0
BN26 5DL,558082,104439,0.1488125,1.453,0.0
BN26 5DL,558082,104439,0.1488125,1.453,0.008333333
RG18 3FT,451090,167955,1.3541875,1.189,0.0
TN40 2JP,575985,107918,0.05,1.453,0.008333333
DA18 4DD,548204,179378,-1.24275,1.289,0.0
TN29 9PP,608443,116824,0.316895833,1.36,0.008333333
SW8 1RY,530346,177740,0.883375,1.453,0.008333333
DA16 2HQ,545737,175750,0.304677083,1.289,0.0
EN4 9AS,526671,196697,0.146125,1.453,0.0
RG30 2UB,470012,173403,6.67753125,1.189,0.004166667
IG6 3DZ,545919,191715,0.329822917,1.289,0.0
RH15 0BP,531763,117197,0.16803125,1.453,0.008333333
GU4 7LT,501274,151906,0.845895833,1.189,0.0
SS0 7SX,586480,185336,0.150145833,1.289,0.0
GU1 1QJ,499720,151506,1.285479167,1.189,0.0
SE3 7NY,539718,177651,0.050947917,1.453,0.008333333
W2 1JS,526889,181588,0.795927083,1.453,0.0
RH1 3DL,531019,152539,0.53496875,1.453,0.029166667
HA4 6AX,510038,186595,0.163802083,1.453,0.0
SE14 5NB,535542,176542,0.087645833,1.453,0.008333333
HP23 4FE,491232,215280,0.294760417,1.189,0.008333333
BN15 8LW,519276,103988,1.18546875,1.453,0.008333333
SW15 3PJ,521404,172055,0.236,1.453,0.0
DA11 0AQ,564325,174116,0.117114583,1.289,0.0
SS6 7SL,580229,189801,0.466239583,1.289,0.0
KT7 0EB,515947,166580,0.211791667,1.453,0.0
RG7 3SH,465246,164667,0.779854167,1.189,0.0
RG20 8UJ,447555,174699,1.3541875,1.189,0.0
NW3 6EF,526067,184994,0.795927083,1.453,0.0
BN16 4DS,506882,104464,-3.331583333,1.453,0.0
GU21 5LR,501666,159535,0.777947917,1.189,0.0
SW6 1PW,525246,177395,1.24978125,1.453,0.0
W1U 1BF,528454,181182,0.795927083,1.453,0.0
SL4 2DY,492629,170893,0.553958333,1.189,0.0
SW6 1PS,525264,177370,1.24978125,1.453,0.0
SW18 3EE,526047,173265,1.088635417,1.453,0.0
SL6 2HE,489897,178516,0.951572917,1.189,0.0
CR4 3GH,527247,169011,-0.0084375,1.453,0.029166667
GU51 3YY,481785,154048,0.440854167,1.189,0.0
DA12 2JH,566883,173500,0.117114583,1.289,0.0
NW10 0EF,520856,186395,-1.080875,1.453,0.0
CT5 2DP,611856,166783,0.385541667,1.289,0.025
CM14 5EY,559104,192915,1.005916667,1.289,0.0
RG18 9SN,449944,172596,1.3541875,1.189,0.0
TN16 3XD,541139,159112,0.04415625,1.453,0.008333333
SE26 5AL,536644,171112,0.090395833,1.453,0.008333333
RG17 8QG,432267,179257,0.822291667,1.189,0.020833333
E14 7PQ,536534,181255,5.802614583,1.453,0.008333333
RH6 9DU,529457,142379,1.12790625,1.453,0.004166667
SO16 6BQ,439449,114766,0.044114583,1.189,0.004166667
SS8 9DJ,579615,183411,0.466239583,1.289,0.0
CT18 7SQ,620943,139066,0.061166667,1.36,0.0
SS7 2SQ,580703,187803,0.466239583,1.289,0.0
RH16 4TL,532136,123078,0.16803125,1.453,0.008333333
KT13 0HD,508761,163845,0.16090625,1.453,0.0
W1J 5LY,528524,180401,0.795927083,1.453,0.0
HP18 9PS,463982,212417,0.694947917,1.189,0.0
KT9 1RH,518897,164973,0.051541667,1.453,0.0
W8 5PP,525879,179338,1.24978125,1.453,0.0
SS0 8AL,586732,186036,0.150145833,1.289,0.0
N7 7NJ,531012,185938,2.525052083,1.453,0.0
KT7 0UQ,516606,166580,0.186958333,1.453,0.0
KT8 1SA,513518,168756,0.211791667,1.453,0.0
CT9 5HH,633337,170185,0.22603125,1.36,0.0
CT11 9SL,637772,165165,0.163479167,1.36,0.0
KT23 3DA,513023,154613,1.22046875,1.453,0.0
KT23 4HP,512438,153074,1.22046875,1.453,0.0
MK18 1NJ,469628,233989,0.151541667,1.189,0.0
NW5 1DL,528738,185907,0.795927083,1.453,0.0
SP6 2HT,417347,112803,0.1148125,0.743,0.0
PO20 2JD,490585,106739,0.055479167,1.189,0.0
HA9 9TQ,518766,187727,0.076614583,1.453,0.0
LU7 9DR,493445,220744,0.0736875,1.189,0.008333333
CT10 2FH,637614,167942,0.163479167,1.36,0.0
PO7 7JG,468063,108967,0.049885417,1.189,0.0
BN17 6EG,502890,102582,-3.331583333,1.189,0.0
CT9 3EL,636303,170994,0.22603125,1.36,0.0
KT4 7DS,521341,165187,1.10134375,1.453,0.0
N17 8HB,533327,191435,0.054510417,1.453,0.0
HA0 1NB,518712,183496,0.120166667,1.453,0.0
BN7 1SP,540906,110093,-5.02471875,1.453,0.0
PO19 7XG,487587,104612,0.055479167,1.189,0.0
NW2 3XJ,524281,185174,0.083416667,1.453,0.0
RM14 1NF,557628,187969,1.005916667,1.289,0.0
SW15 1DF,523901,175588,1.24978125,1.453,0.0
N12 9TR,526548,192501,0.268125,1.453,0.0
RM16 3BB,564936,181060,0.466239583,1.289,0.008333333
EN5 4LH,524338,196976,0.268125,1.453,0.0
HP15 7DD,489549,196472,0.0864375,1.189,0.0
SO50 9DZ,444543,119389,0.10625,1.189,0.0
W5 5NF,517909,180113,0.398427083,1.453,0.0
NW6 1BH,525284,185124,0.083416667,1.453,0.0
GU24 8RL,497386,162739,0.93428125,1.189,0.0
SE16 4AG,534194,179339,0.087645833,1.453,0.008333333
RG4 8BW,471677,174514,6.67753125,1.189,0.004166667
NW8 8PP,526775,182085,0.795927083,1.453,0.0
TN31 7SF,596576,118745,1.018520833,1.289,0.0
TN31 7SF,596576,118745,0.826625,1.289,0.0
DA3 8BT,560361,167444,0.117114583,1.289,0.0
SW10 9QU,526490,178090,1.088635417,1.453,0.0
TN33 0PW,578200,118024,0.233145833,1.453,0.0
GU29 9QQ,488218,119776,0.37025,1.189,0.0
TW19 5EJ,499467,174523,0.250177083,1.189,0.0
GU1 2BJ,500922,149647,0.119,1.189,0.0
E6 1NP,542335,183663,2.946239583,1.289,0.0125
E17 3JW,538297,189704,1.050166667,1.289,0.0
TN27 0QL,593152,146074,0.162083333,1.289,0.004166667
GU1 1SL,500372,150228,1.285479167,1.189,0.0
SE23 1ET,535956,173675,0.087645833,1.453,0.008333333
GU2 9LY,498668,152165,1.285479167,1.189,0.0
RG40 3DZ,483475,165602,0.4395625,1.189,0.0
RG7 1QX,472511,165054,0.15434375,1.189,0.0
W3 6AX,520365,180254,0.120166667,1.453,0.0
ME7 5XQ,577472,167387,0.150145833,1.289,0.004166667
RH11 8TB,526576,135686,0.203989583,1.453,0.008333333
GU9 0HN,483850,148813,0.185645833,1.189,0.0
CT9 2AG,636294,170702,0.22603125,1.36,0.0
GU35 0BH,479905,135220,0.965916667,1.189,0.0
TN33 9EH,570216,111336,0.05,1.453,0.008333333
RH17 7RA,535557,119962,0.138822917,1.453,0.0
SO21 1TH,448383,121152,0.394895833,1.189,0.0
RH6 7HR,528407,143186,1.948333333,1.453,0.004166667
TN34 1ED,581278,109599,0.203041667,1.453,0.0
UB1 3HT,513586,180494,0.875697917,1.453,0.0
CT19 4LF,619276,136810,0.061166667,1.36,0.0
NW9 5ZL,521687,190160,0.1208125,1.453,0.0
KT2 7NX,520287,170260,0.236,1.453,0.0
SE26 4AG,536224,172062,0.090395833,1.453,0.008333333
SO45 4RP,440759,106348,0.044114583,1.189,0.0125
TN27 0RG,591315,144401,0.347229167,1.289,0.0
BR6 0UF,546193,166288,0.4166875,1.453,0.0
SE18 2NP,545504,177682,0.304677083,1.289,0.0
W5 2QS,517647,181717,0.875697917,1.453,0.0
GU25 4BE,500175,167917,0.793375,1.189,0.0
RG2 7PW,472188,171794,0.10175,1.189,0.0
RM12 4SG,553557,186149,0.133041667,1.289,0.0
BR5 3EX,547243,168875,0.580947917,1.453,0.0
HP13 5XP,485198,195043,0.169916667,1.189,0.0
HP14 4DT,478923,197080,0.169916667,1.189,0.0
TN15 8FD,562065,157690,0.2955625,1.289,0.0
DA8 1DN,550158,177683,0.0,1.289,0.0
SL3 7FX,499252,178664,3.368458333,1.189,0.0
GU9 8RQ,483397,145498,0.185645833,1.189,0.0
CM15 9PX,558180,195764,1.005916667,1.289,0.0
W1U 4PR,528345,181772,0.795927083,1.453,0.0
EC1M 4EG,531812,182031,5.802614583,1.453,0.0
RM11 1DE,552808,187380,0.131458333,1.289,0.0
SE9 3QE,543997,172864,0.91425,1.453,0.0
KT7 0RN,516406,166882,0.211791667,1.453,0.0
PO30 4EB,440751,84284,0.636010417,1.189,0.004166667
TW18 4XY,503183,171860,0.138666667,1.189,0.0
UB6 7BB,517239,183629,0.192822917,1.453,0.0
N7 0BT,529707,185110,0.795927083,1.453,0.0
PO20 7BL,481634,98794,0.25321875,1.189,0.0
W10 6UB,523698,180940,1.24978125,1.453,0.0
TN21 9BF,559353,117765,0.076489583,1.453,0.0
OX9 3RR,470882,205190,1.275385417,1.189,0.0
TN33 9BA,573338,114877,0.05,1.453,0.008333333
ME4 5BU,577068,166816,0.150145833,1.289,0.004166667
CT6 6HE,620616,168056,0.22603125,1.36,0.016666667
SO15 3GY,440082,113304,0.044114583,1.189,0.004166667
ME12 1SY,591257,174921,0.162083333,1.289,0.0
NW1 0AY,529071,183919,0.795927083,1.453,0.0
N20 0HN,526162,193758,0.268125,1.453,0.0
TW11 8PS,515792,171031,0.138270833,1.453,0.0
BR4 0JJ,538129,166385,0.259770833,1.453,0.008333333
PO18 8NU,481147,104548,0.25321875,1.189,0.0
HP22 5WX,484104,211613,0.463333333,1.189,0.0
PO22 9RH,493522,100812,0.055479167,1.189,0.0
ME18 5NG,565560,154352,0.2955625,1.289,0.004166667
TN33 9DT,572618,114522,0.05,1.453,0.008333333
BN22 8ST,562128,100736,0.1488125,1.453,0.0
HA9 7ER,518277,185150,0.076614583,1.453,0.0
RM10 8JX,549279,185118,-0.706,1.289,0.0
KT22 7JU,517724,157153,1.22046875,1.453,0.0
GU14 0JS,485096,155433,0.773635417,1.189,0.0
RM16 2RD,562073,179708,0.133041667,1.289,0.0
TW1 3AX,516736,173855,2.055427083,1.453,0.0
SE15 2DY,535261,176121,0.087645833,1.453,0.008333333
HP13 5HH,486130,193475,0.0864375,1.189,0.0
SP10 2RB,436931,144823,0.254114583,1.189,0.0125
RG9 4PD,473043,183806,0.143645833,1.189,0.0
TN16 1PG,544401,153796,0.04415625,1.453,0.0
W14 9YH,524176,179036,1.24978125,1.453,0.0
RM15 5NJ,558362,180932,0.133041667,1.289,0.0
N8 8DE,529931,187913,2.525052083,1.453,0.0
IG8 8AS,542654,192010,0.401947917,1.289,0.0
TN6 1DQ,551274,130710,0.114479167,1.453,0.008333333
PO37 6AF,458305,81365,0.353510417,1.189,0.0
RM18 8NR,568184,178634,0.466239583,1.289,0.0
TN26 2NE,596893,132405,0.000520833,1.289,0.0
RG4 7ZD,471613,170786,0.10175,1.189,0.0
SO41 9FB,431918,95490,0.35234375,0.743,0.0
NW11 0LX,524737,188264,0.083416667,1.453,0.0
DA17 6JW,549520,179278,-0.647625,1.289,0.0
SO50 6DN,446679,119785,0.690291667,1.189,0.0
CR0 4YA,530624,166010,0.058260417,1.453,0.016666667
TW13 4LX,509743,172437,0.2555625,1.453,0.0
DA17 6BJ,549973,179338,-0.647625,1.289,0.0
WC2N 4HP,530156,180643,0.795927083,1.453,0.0
W1U 4DG,528187,181602,0.795927083,1.453,0.0
SS5 4BJ,584067,192614,0.466239583,1.289,0.0
PO6 1QE,467547,105403,0.049885417,1.189,0.0
HP15 6LH,487577,195677,0.0864375,1.189,0.0
KT3 5EL,520798,167395,1.10134375,1.453,0.0
TW5 9JS,511739,177247,0.06309375,1.453,0.0
SO23 9BL,448147,129457,0.44234375,1.189,0.0
TW14 8DD,509092,173730,0.06309375,1.453,0.0
TW13 6RY,511814,171564,0.2555625,1.453,0.0
CT14 7NT,637005,150072,0.163479167,1.36,0.004166667
SO30 0BW,448822,112229,0.144351064,1.189,0.0
SW18 1BX,526073,174796,1.088635417,1.453,0.0
RH19 4LX,538331,137347,0.926635417,1.453,0.0
ME6 5LF,569910,160595,0.45975,1.289,0.004166667
RH17 5DB,530215,125728,0.16803125,1.453,0.008333333
SW6 5AE,524591,176694,1.24978125,1.453,0.0
TN35 5JL,583156,110627,0.203041667,1.453,0.0
RH17 7HS,540421,128182,0.040458333,1.453,0.008333333
SS9 3SD,583014,186960,0.466239583,1.289,0.0
N16 5PQ,533053,187357,5.802614583,1.453,0.0
RH10 6ES,526954,135545,0.203989583,1.453,0.008333333
DA1 2TY,552676,173315,0.22278125,1.289,0.0
UB2 5QD,512176,178582,0.134510417,1.453,0.0
KT3 3TZ,520315,169206,0.789958333,1.453,0.0
KT17 3JS,521995,161550,0.1145,1.453,0.008333333
ME8 9SU,580631,164310,0.114541667,1.289,0.004166667
RG12 9NB,488008,167983,1.779916667,1.189,0.0
RG8 0EN,460409,180397,0.100520833,1.189,0.004166667
KT12 3BB,511631,166161,1.676614583,1.453,0.0
RG4 5AS,472359,174773,0.16584375,1.189,0.004166667
ME13 8EB,601595,160948,0.200604167,1.289,0.008333333
HP8 4JA,499742,193741,0.400927083,1.189,0.016666667
W2 1UX,526446,181760,0.795927083,1.453,0.0
TW9 2EF,519006,176028,0.398427083,1.453,0.0
TN13 1UH,552307,153765,0.251885417,1.453,0.015833333
GU2 7PS,498485,149456,1.285479167,1.189,0.0
RH19 2QA,535105,139528,1.12790625,1.453,0.0
BN13 2RZ,511496,104645,-3.331583333,1.453,0.008333333
TN16 2LL,541797,156840,0.04415625,1.453,0.0
SO22 4DD,446331,128648,0.369760417,1.189,0.0
N20 0DW,527662,193428,0.146125,1.453,0.0
PO16 9BH,461759,105014,0.179208333,1.189,0.004166667
SE23 2PB,535484,172587,0.090395833,1.453,0.008333333
SM5 2EH,527694,165214,0.12365625,1.453,0.016666667
PO5 2JH,464846,98304,0.5180625,1.189,0.0
N15 3LL,531660,189653,2.525052083,1.453,0.0
SE11 6AH,530732,178693,0.883375,1.453,0.008333333
RG42 3UH,488770,170735,1.779916667,1.189,0.0
N4 2SP,531864,186631,5.802614583,1.453,0.0
BH24 3DY,416584,104877,0.1148125,0.743,0.0
PO30 1TB,449650,88993,0.103291667,1.189,0.008333333
RH14 9RN,508909,125651,-17.79117708,1.453,0.0
RG19 3XJ,451388,166584,1.3541875,1.189,0.0
W3 9LS,519942,180455,0.120166667,1.453,0.0
SO21 3JW,446301,139527,0.483864583,1.189,0.0
SN7 7NT,429290,191831,0.16284375,1.189,0.004166667
HA5 4AF,513264,192052,0.134989583,1.453,0.0
TN15 6NP,557139,158571,0.251885417,1.289,0.0
W1D 5EE,529785,180910,0.795927083,1.453,0.0
RH19 3LX,539768,138653,0.926635417,1.453,0.0
DA3 7PQ,560489,169036,0.117114583,1.289,0.0
SE18 4BQ,542737,178008,0.196427083,1.289,0.0125
PO21 4JH,490224,98668,0.055479167,1.189,0.0
TN2 3JY,559849,140626,1.194522222,1.453,0.0
HP13 5BP,486785,193989,0.0864375,1.189,0.0
BN16 2DD,505685,102259,-3.331583333,1.453,0.0
NW3 1LL,526562,186028,0.795927083,1.453,0.0
SE5 9RQ,531763,176810,0.883375,1.453,0.008333333
PO38 3EU,454045,81891,0.14584375,1.189,0.0
SO24 9DU,458878,134082,0.323802083,1.189,0.0
TN35 5DG,583749,111612,0.203041667,1.453,0.0
SS8 9BE,579363,184001,0.466239583,1.289,0.0
TN17 3RB,577605,136035,0.2324375,1.289,0.004166667
RG21 7EB,463770,151893,1.0271875,1.189,0.0
SW12 8DT,528130,173152,0.060520833,1.453,0.029166667
SW6 1UQ,525067,177806,1.24978125,1.453,0.0
BN21 1RD,559354,99658,0.1488125,1.453,0.0
BN21 1RD,559354,99658,0.1488125,1.453,0.008333333
HA0 3SJ,516703,186898,0.177635417,1.453,0.0
RH11 9QA,525162,134829,0.835739583,1.453,0.008333333
TW5 9ED,512085,177228,0.06309375,1.453,0.0
ME4 6UU,575162,167005,0.150145833,1.289,0.004166667
SP10 2PG,436761,145310,0.254114583,1.189,0.0125
ME14 4PW,580136,156650,0.329989583,1.289,0.0
BN23 7DJ,563044,102422,0.076489583,1.453,0.0
MK17 0LE,482304,228092,0.0736875,1.189,0.0
UB1 1QU,512448,179802,0.134510417,1.453,0.0
SS12 9FW,574676,193300,0.466239583,1.289,0.008333333
GU32 2EB,474162,124116,0.113354167,1.189,0.0
ME9 9BP,593759,163834,0.162083333,1.289,0.0
E18 1EJ,540956,190537,0.401947917,1.289,0.0
NW2 4QA,523474,184818,0.083416667,1.453,0.0
RM16 2LN,562527,180206,0.133041667,1.289,0.0
SW16 2JS,531578,172440,0.883375,1.453,0.008333333
RM3 8QQ,553847,191026,1.005916667,1.289,0.0
W3 7NG,521106,181076,0.120166667,1.453,0.0
SW12 0DD,529154,174051,0.883375,1.453,0.029166667
SO14 1TA,442661,112102,1.5491875,1.189,0.0
TW13 7DU,510889,172243,0.2555625,1.453,0.0
PO15 7LR,451959,110117,0.144351064,1.189,0.0
TN12 0BY,578414,143008,0.2119375,1.289,0.0
SO14 3DZ,442444,111257,1.5491875,1.189,0.0
TN27 0RW,592095,144902,0.162083333,1.289,0.0
BN21 4LG,561092,98892,0.1488125,1.453,0.0
BN21 4LG,561092,98892,0.1488125,1.453,0.008333333
RG42 6AL,487620,171235,1.779916667,1.189,0.0
CT2 8NJ,613258,158164,0.385541667,1.36,0.025
RM3 8ES,553398,191024,1.005916667,1.289,0.0
ME20 6NB,570530,158624,0.45975,1.289,0.004166667
N12 9EE,526545,192167,0.268125,1.453,0.0
RH1 1JR,528162,151169,0.53496875,1.453,0.029166667
BR1 2HW,542981,168780,1.113229167,1.453,0.0
TN10 4AY,559748,148415,1.194522222,1.453,0.0
GU22 8TL,504261,159322,0.827052083,1.453,0.0
TW7 7DR,516106,175399,2.055427083,1.453,0.0
SS7 1BL,577819,188377,0.466239583,1.289,0.008333333
CT9 1SF,635736,170941,0.22603125,1.36,0.0
GU7 1RL,496536,143179,1.866697917,1.189,0.0
PO16 9NY,461638,105191,0.179208333,1.189,0.004166667
PO7 7JD,468178,109080,0.049885417,1.189,0.0
SE25 4ET,534417,168890,0.976458333,1.453,0.008333333
RH10 7XS,529957,137277,0.770395833,1.453,0.008333333
SW14 8JY,520525,175038,0.2274375,1.453,0.0
SW17 9DG,527084,170839,0.060520833,1.453,0.029166667
SW9 0UX,531086,176043,0.883375,1.453,0.008333333
GU3 1EA,494768,147718,1.866697917,1.189,0.0
TW13 7HU,510603,171921,0.2555625,1.453,0.0
RG14 5QL,447829,167257,0.997052083,1.189,0.0
EN5 1LE,526255,195702,0.146125,1.453,0.0
BN1 4ZJ,531413,105189,1.18546875,1.453,0.016666667
TN11 0HN,563221,150053,0.2955625,1.289,0.0
SW9 0QH,530549,176501,0.883375,1.453,0.008333333
HP14 3JG,480838,191775,0.169916667,1.189,0.0
RG41 4ET,478948,167302,0.4395625,1.189,0.0
SO45 4QS,441207,105937,0.044114583,1.189,0.0125
SE1 0BE,531916,179799,5.802614583,1.453,0.008333333
W1W 8SN,529104,181381,0.795927083,1.453,0.0
RG14 7DB,447189,165961,0.997052083,1.189,0.0
KT24 5EW,509779,154589,1.17375,1.453,0.0
TN4 0LJ,557660,142139,1.194522222,1.453,0.0
BR2 8NB,542313,166101,0.897697917,1.453,0.008333333
W3 8AQ,520195,179649,0.2274375,1.453,0.0
TW14 0RN,510483,174696,0.06309375,1.453,0.0
TW7 7QD,515739,174695,0.171260417,1.453,0.0
RH17 5PU,526231,123029,0.38971875,1.453,0.008333333
KT21 2BD,518563,157919,1.22046875,1.453,0.0
TW18 1RR,505724,170051,0.485197917,1.453,0.0
BN9 0DE,545014,101065,-5.02471875,1.453,0.0
HA5 2TH,511177,188485,0.3753125,1.453,0.0
HA6 3QF,510049,191423,0.1881875,1.453,0.0
SO24 0EL,464710,130808,0.134416667,1.189,0.0
PO9 3BD,471431,107264,0.049885417,1.189,0.0
RG29 1JE,475875,147971,0.088541667,1.189,0.0
RM14 3SL,564083,186522,0.466239583,1.289,0.008333333
N16 9NG,532696,185692,5.802614583,1.453,0.0
NW9 5DR,520908,189641,0.1208125,1.453,0.0
PO9 3SQ,470179,107774,0.049885417,1.189,0.0
KT15 1EB,504040,163179,1.037635417,1.453,0.0
BN14 7JU,513411,103680,-3.331583333,1.453,0.008333333
E17 9PB,537692,188729,1.050166667,1.289,0.0
W1W 5AJ,528971,181983,0.795927083,1.453,0.0
OX11 8LL,452108,189116,0.1175,1.189,0.0
HA8 6NT,518917,191580,0.636010417,1.453,0.0
RG12 9YW,488939,168299,1.779916667,1.189,0.0
W1T 4BW,529248,181945,0.795927083,1.453,0.0
GU35 8DA,482756,136732,0.711479167,1.189,0.0
RM18 7HJ,563008,177171,0.117114583,1.289,0.0
SS1 3PU,592077,185978,0.114541667,1.289,0.0
SW19 1SR,525688,170381,0.0055,1.453,0.029166667
SL1 5FX,494885,179698,0.102864583,1.189,0.0
UB2 5QF,512486,178741,0.134510417,1.453,0.0
GU8 4EP,495702,138167,1.866697917,1.189,0.0
SO16 4GL,439534,113930,0.044114583,1.189,0.004166667
SE1 6ED,532226,179516,5.802614583,1.453,0.008333333
PO11 0HN,470809,100061,0.049885417,1.189,0.0
BN21 1TW,559756,100208,0.1488125,1.453,0.0
BN21 1TW,559756,100208,0.1488125,1.453,0.008333333
SE3 9EN,539751,175406,0.050947917,1.453,0.008333333
HA3 9AS,517673,189356,0.177635417,1.453,0.0
SO14 7LY,441792,112191,0.044114583,1.189,0.004166667
W1K 4AS,528722,180952,0.795927083,1.453,0.0
RG5 4XL,477502,173689,1.217302083,1.189,0.0
BR6 0JH,546485,166617,0.4166875,1.453,0.0
N16 6QP,533684,187457,5.802614583,1.453,0.0
TW15 2PL,507169,171509,0.485197917,1.453,0.0
RH4 1SD,517078,149734,0.1686875,1.453,0.0
PO4 8NJ,466632,99885,0.049885417,1.189,0.0
OX14 5AT,449211,197032,0.120947917,1.189,0.0
KT4 8HF,522836,166778,0.930385417,1.453,0.008333333
NW9 0LF,520905,189208,0.1208125,1.453,0.0
CT9 1EF,635767,171137,0.22603125,1.36,0.0
RH20 3AZ,513226,116771,1.18546875,1.453,0.0
N17 6RY,533625,190526,0.054510417,1.453,0.0
OX10 0JA,460318,189474,0.224510417,1.189,0.0
DA11 7QD,564555,173067,0.117114583,1.289,0.0
PO6 2NP,466784,105064,0.049885417,1.189,0.0
SW10 9UN,525874,177451,1.088635417,1.453,0.0
RH9 8HB,536527,148371,0.926635417,1.453,0.008333333
BN23 6LE,562913,101636,0.076489583,1.453,0.0
RH16 4PY,532804,123056,0.16803125,1.453,0.008333333
N5 2EN,532257,185214,5.802614583,1.453,0.0
SE20 8JZ,534929,169810,0.259770833,1.453,0.008333333
N1 2UD,531708,184241,5.802614583,1.453,0.0
PO13 8FP,457117,100435,0.532385417,1.189,0.0
BN2 5DZ,533460,104062,-5.02471875,1.453,0.016666667
HP18 9QD,463974,212244,0.694947917,1.189,0.0
SW9 7SQ,531587,176124,0.883375,1.453,0.008333333
UB10 9HD,508159,183773,0.11271875,1.453,0.0
RH13 8HZ,519375,119449,0.38971875,1.453,0.0
